gameId,playId,playDescription,quarter,down,yardsToGo,possessionTeam,playType,yardlineSide,yardlineNumber,offenseFormation,personnelO,defendersInTheBox,numberOfPassRushers,personnelD,typeDropback,preSnapVisitorScore,preSnapHomeScore,gameClock,absoluteYardlineNumber,penaltyCodes,penaltyJerseyNumbers,passResult,offensePlayResult,playResult,epa,isDefensivePI
2018100705,1636,(3:36) (Shotgun) P.Mahomes pass short right to T.Kelce to JAX 9 for 40 yards (T.Patmon; B.Church).,2,2,8,KC,play_type_pass,JAX,49,EMPTY,"0 RB, 1 TE, 4 WR",6,5,"4 DL, 2 LB, 5 DB",TRADITIONAL,0,10,03:36:00,59,,,C,40,40,2.64326842087547,FALSE
2018100705,1660,(2:45) (Shotgun) P.Mahomes pass incomplete short right to T.Kelce.,2,1,9,KC,play_type_pass,JAX,9,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB",SCRAMBLE,0,10,02:45:00,19,,,I,0,0,-0.17496476109075,FALSE
2018100705,1682,(2:39) (Shotgun) P.Mahomes pass incomplete short middle to C.Conley [Y.Ngakoue].,2,2,9,KC,play_type_pass,JAX,9,SHOTGUN,"1 RB, 1 TE, 3 WR",5,4,"4 DL, 2 LB, 5 DB",SCRAMBLE,0,10,02:39:00,19,,,I,0,0,-0.394663788488167,FALSE
2018100705,1704,(2:29) (Shotgun) P.Mahomes sacked at JAX 24 for -15 yards (Y.Ngakoue).,2,3,9,KC,play_type_sack,JAX,9,EMPTY,"0 RB, 1 TE, 4 WR",5,3,"4 DL, 2 LB, 5 DB",SCRAMBLE_ROLLOUT_LEFT,0,10,02:29:00,19,,,S,-15,-15,-2.00610993208096,FALSE
2018100705,1774,"(1:56) (Shotgun) B.Bortles pass short right intended for T.Yeldon INTERCEPTED by C.Jones at JAX 20. C.Jones for 20 yards, TOUCHDOWN. PENALTY on JAX-J.Parnell, Face Mask (15 Yards), 15 yards, enforced between downs.",2,1,10,JAX,play_type_pass,JAX,25,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"3 DL, 3 LB, 5 DB",TRADITIONAL,0,13,01:56:00,35,FMM,JAX 78,IN,0,0,-8.1547511748437,FALSE
2018100705,1852,(1:45) (Shotgun) B.Bortles pass short left to D.Moncrief pushed ob at JAX 23 for 9 yards (S.Nelson).,2,1,10,JAX,play_type_pass,JAX,14,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"3 DL, 3 LB, 5 DB",TRADITIONAL,0,20,01:45:00,24,,,C,9,9,0.207782480332695,FALSE
2018100705,1881,(1:39) (Shotgun) B.Bortles pass short middle to N.Paul to JAX 29 for 6 yards (A.Hitchens; R.Parker).,2,2,1,JAX,play_type_pass,JAX,23,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"3 DL, 3 LB, 5 DB",TRADITIONAL,0,20,01:39:00,33,,,C,6,6,0.364339250773072,FALSE
2018100705,1905,"(1:18) (No Huddle, Shotgun) B.Bortles pass short middle to N.Paul to JAX 37 for 8 yards (B.Speaks).",2,1,10,JAX,play_type_pass,JAX,29,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"3 DL, 3 LB, 5 DB",TRADITIONAL,0,20,01:18:00,39,,,C,8,8,0.0176724165481041,FALSE
2018100705,1946,(1:12) (Shotgun) B.Bortles pass incomplete deep left to D.Moncrief.,2,2,2,JAX,play_type_pass,JAX,37,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"3 DL, 3 LB, 5 DB",TRADITIONAL,0,20,01:12:00,47,,,I,0,0,-0.375273658982965,FALSE
2018100705,1968,"(1:06) (Shotgun) B.Bortles pass deep left to D.Chark to KC 33 for 30 yards (S.Nelson; J.Lucas). Penalty on KC-S.Nelson, Defensive Pass Interference, declined.",2,3,2,JAX,play_type_pass,JAX,37,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"3 DL, 3 LB, 5 DB",TRADITIONAL,0,20,01:06:00,47,DPI,KC 20,C,30,30,1.87029578414157,TRUE
2018100705,2003,(:56) (Shotgun) B.Bortles pass incomplete short left to D.Chark (R.Parker).,2,1,10,JAX,play_type_pass,KC,33,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"3 DL, 3 LB, 5 DB",TRADITIONAL,0,20,00:56:00,77,,,I,0,0,-0.177314566594854,FALSE
2018100705,2048,(:49) (Shotgun) B.Bortles pass short middle to T.Yeldon to KC 20 for 8 yards (A.Hitchens).,2,2,5,JAX,play_type_pass,KC,28,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"3 DL, 3 LB, 5 DB",TRADITIONAL,0,20,00:49:00,82,,,C,8,8,0.571737529827987,FALSE
2018100705,2089,"(:44) (Shotgun) B.Bortles pass incomplete deep right to K.Cole (O.Scandrick). PENALTY on KC-D.Ford, Unsportsmanlike Conduct, 10 yards, enforced at KC 20.",2,1,10,JAX,play_type_pass,KC,20,SHOTGUN,"1 RB, 1 TE, 3 WR",6,6,"3 DL, 3 LB, 5 DB",TRADITIONAL,0,20,00:44:00,90,UNSd,KC 55,I,0,10,0.674683385728325,FALSE
2018100705,2144,(:19) (Shotgun) B.Bortles pass short middle intended for T.Yeldon INTERCEPTED by S.Nelson [D.Ford] at KC -5. Touchback.,2,2,3,JAX,play_type_pass,KC,3,SHOTGUN,"1 RB, 1 TE, 3 WR",7,5,"3 DL, 3 LB, 5 DB",TRADITIONAL,0,20,00:19:00,107,,,IN,0,0,-5.09779485549155,FALSE
2018100705,2224,(15:00) P.Mahomes pass short right to C.Conley to KC 39 for 14 yards (Tel.Smith).,3,1,10,KC,play_type_pass,KC,25,SINGLEBACK,"1 RB, 1 TE, 3 WR",5,4,"4 DL, 2 LB, 5 DB",DESIGNED_ROLLOUT_RIGHT,0,20,15:00:00,35,,,C,14,14,0.907370328459741,FALSE
2018100705,2314,(13:37) (Shotgun) P.Mahomes pass incomplete deep middle to T.Hill (T.Gipson).,3,2,20,KC,play_type_pass,KC,29,SHOTGUN,"1 RB, 2 TE, 2 WR",6,4,"4 DL, 2 LB, 5 DB",TRADITIONAL,0,20,13:37:00,39,,,I,0,0,-0.925238719253971,FALSE
2018100705,2384,(13:28) (Shotgun) P.Mahomes pass incomplete deep right to C.Conley.,3,3,25,KC,play_type_pass,KC,24,SHOTGUN,"1 RB, 1 TE, 3 WR",5,4,"4 DL, 2 LB, 5 DB",SCRAMBLE_ROLLOUT_RIGHT,0,20,13:28:00,34,,,I,0,0,-1.62140028067484,FALSE
2018100705,2434,(13:13) (Shotgun) B.Bortles pass short right to D.Westbrook to KC 47 for 30 yards (K.Fuller).,3,1,10,JAX,play_type_pass,JAX,23,SHOTGUN,"1 RB, 1 TE, 3 WR",6,5,"4 DL, 2 LB, 5 DB",TRADITIONAL,0,20,13:13:00,87,,,C,30,30,1.98960701166057,FALSE
2018100705,2479,(11:53) (Shotgun) B.Bortles pass short right to T.Yeldon to KC 45 for no gain (O.Scandrick).,3,2,8,JAX,play_type_pass,KC,45,SHOTGUN,"1 RB, 1 TE, 3 WR",6,3,"4 DL, 2 LB, 5 DB",TRADITIONAL,0,20,11:53:00,55,,,C,0,0,-0.816398061568978,FALSE
2018100705,2507,(11:13) (Shotgun) B.Bortles pass incomplete short middle to N.Paul [A.Bailey].,3,3,8,JAX,play_type_pass,KC,45,SHOTGUN,"1 RB, 1 TE, 3 WR",6,3,"3 DL, 3 LB, 5 DB",TRADITIONAL,0,20,11:13:00,55,,,I,0,0,-1.6934050481218,FALSE
2018100705,2577,(10:24) P.Mahomes pass short left to S.Watkins pushed ob at KC 13 for 10 yards (A.Bouye).,3,2,9,KC,play_type_pass,KC,3,I_FORM,"2 RB, 1 TE, 2 WR",7,5,"4 DL, 2 LB, 5 DB",TRADITIONAL,0,20,10:24:00,13,,,C,10,10,1.60659625682191,FALSE
2018100705,2627,(9:03) (Shotgun) P.Mahomes pass short right to D.Thomas to KC 29 for 13 yards (T.Patmon).,3,2,7,KC,play_type_pass,KC,16,SHOTGUN,"1 RB, 1 TE, 3 WR",7,5,"4 DL, 2 LB, 5 DB",TRADITIONAL,0,20,09:03:00,26,,,C,13,13,1.71880548420298,FALSE
2018100705,2672,"(7:33) (Shotgun) P.Mahomes pass short right to C.Conley pushed ob at KC 41 for 7 yards (T.Patmon). Penalty on JAX-A.Bouye, Defensive Holding, declined.",3,2,5,KC,play_type_pass,KC,34,EMPTY,"1 RB, 1 TE, 3 WR",5,4,"4 DL, 2 LB, 5 DB",TRADITIONAL,0,20,07:33:00,44,DH,JAX 21,C,7,7,0.96693131582084,FALSE
2018100705,2749,(6:57) (Shotgun) P.Mahomes pass deep right to T.Kelce ran ob at JAX 20 for 30 yards.,3,1,10,KC,play_type_pass,,50,SHOTGUN,"1 RB, 1 TE, 3 WR",6,5,"4 DL, 2 LB, 5 DB",TRADITIONAL,0,20,06:57:00,60,,,C,30,30,1.6918991873824,FALSE
2018100705,2799,(5:42) (Shotgun) P.Mahomes pass incomplete short right [M.Jackson]. P.Mahomes threw away the pass.,3,2,10,KC,play_type_pass,JAX,20,EMPTY,"0 RB, 1 TE, 4 WR",4,4,"4 DL, 2 LB, 5 DB",SCRAMBLE_ROLLOUT_RIGHT,0,20,05:42:00,90,,,I,0,0,-0.441913013222471,FALSE
2018100705,2821,(5:35) (Shotgun) P.Mahomes pass incomplete short right to T.Hill.,3,3,10,KC,play_type_pass,JAX,20,SHOTGUN,"1 RB, 1 TE, 3 WR",7,7,"4 DL, 2 LB, 5 DB",TRADITIONAL,0,20,05:35:00,90,,,I,0,0,-0.994203016422404,FALSE
2018100705,2902,(4:57) (Shotgun) B.Bortles pass incomplete deep right to K.Cole.,3,2,9,JAX,play_type_pass,JAX,26,SHOTGUN,"1 RB, 1 TE, 3 WR",6,5,"3 DL, 3 LB, 5 DB",TRADITIONAL,0,23,04:57:00,84,,,I,0,0,-0.928636475030084,FALSE
2018100705,2924,(4:52) (Shotgun) B.Bortles pass deep right to D.Westbrook to JAX 49 for 23 yards (J.Lucas).,3,3,9,JAX,play_type_pass,JAX,26,SHOTGUN,"1 RB, 1 TE, 3 WR",6,5,"4 DL, 2 LB, 5 DB",TRADITIONAL,0,23,04:52:00,84,,,C,23,23,2.9596531936985,FALSE
2018100705,2948,(4:19) (Shotgun) B.Bortles pass short right to D.Moncrief to KC 46 for 5 yards (O.Scandrick).,3,1,10,JAX,play_type_pass,JAX,49,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"3 DL, 3 LB, 5 DB",TRADITIONAL,0,23,04:19:00,61,,,C,5,5,-0.129775297427605,FALSE
2018100705,2972,(3:41) (Shotgun) B.Bortles pass deep right to K.Cole to KC 14 for 32 yards (J.Lucas).,3,2,5,JAX,play_type_pass,KC,46,SHOTGUN,"1 RB, 1 TE, 3 WR",6,5,"3 DL, 3 LB, 5 DB",TRADITIONAL,0,23,03:41:00,56,,,C,32,32,2.29920101227678,FALSE
2018100705,2996,"(3:15) (Shotgun) B.Bortles pass short right to T.Yeldon for 14 yards, TOUCHDOWN.",3,1,10,JAX,play_type_pass,KC,14,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"3 DL, 3 LB, 5 DB",TRADITIONAL,0,23,03:15:00,24,,,C,14,14,2.11323812174919,FALSE
2018100705,3105,(2:23) P.Mahomes pass short right to T.Hill pushed ob at KC 32 for 10 yards (J.Ramsey).,3,2,9,KC,play_type_pass,KC,22,SINGLEBACK,"1 RB, 1 TE, 3 WR",7,5,"3 DL, 3 LB, 5 DB",TRADITIONAL,7,23,02:23:00,32,,,C,10,10,1.28687168041347,FALSE
2018100705,3155,"(1:03) (Shotgun) P.Mahomes pass deep left to T.Hill pushed ob at JAX 29 for 36 yards (J.Ramsey) [M.Jackson]. PENALTY on JAX-M.Jackson, Roughing the Passer, 15 yards, enforced at JAX 29.",3,2,7,KC,play_type_pass,KC,35,SHOTGUN,"1 RB, 1 TE, 3 WR",7,4,"3 DL, 3 LB, 5 DB",TRADITIONAL,7,23,01:03:00,45,RPS,JAX 97,C,36,51,3.65093493521365,FALSE
2018100705,3195,(:35) (Shotgun) P.Mahomes pass short middle to S.Watkins to JAX 4 for 10 yards (Tel.Smith).,3,1,10,KC,play_type_pass,JAX,14,SHOTGUN,"1 RB, 2 TE, 2 WR",6,4,"4 DL, 2 LB, 5 DB",TRADITIONAL,7,23,00:35:00,96,,,C,10,10,0.695830494623313,FALSE
2018100705,3329,(14:57) (Shotgun) B.Bortles pass deep right to D.Moncrief to JAX 43 for 18 yards (O.Scandrick).,4,1,10,JAX,play_type_pass,JAX,25,SHOTGUN,"1 RB, 1 TE, 3 WR",6,5,"4 DL, 2 LB, 5 DB",TRADITIONAL,7,30,14:57:00,35,,,C,18,18,1.16550277881086,FALSE
2018100705,3353,"(14:32) (No Huddle, Shotgun) B.Bortles pass incomplete short left to D.Westbrook.",4,1,10,JAX,play_type_pass,JAX,43,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB",TRADITIONAL,7,30,14:32:00,53,,,I,0,0,-0.505729620484954,FALSE
2018100705,3375,(14:24) (Shotgun) B.Bortles pass short right to N.Paul to KC 46 for 11 yards (A.Hitchens).,4,2,10,JAX,play_type_pass,JAX,43,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB",TRADITIONAL,7,30,14:24:00,53,,,C,11,11,1.23564794015619,FALSE
2018100705,3399,"(13:53) (No Huddle, Shotgun) B.Bortles pass incomplete short right to D.Westbrook (O.Scandrick).",4,1,10,JAX,play_type_pass,KC,46,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB",TRADITIONAL,7,30,13:53:00,64,,,I,0,0,-0.443326589347797,FALSE
2018100705,3421,(13:50) (Shotgun) B.Bortles pass incomplete short left to D.Moncrief.,4,2,10,JAX,play_type_pass,KC,46,SHOTGUN,"1 RB, 1 TE, 3 WR",5,5,"3 DL, 3 LB, 5 DB",TRADITIONAL,7,30,13:50:00,64,,,I,0,0,-0.823630886592629,FALSE
2018100705,3443,(13:46) (Shotgun) B.Bortles pass incomplete short right to K.Cole (O.Scandrick).,4,3,10,JAX,play_type_pass,KC,46,SHOTGUN,"1 RB, 1 TE, 3 WR",5,4,"3 DL, 3 LB, 5 DB",TRADITIONAL,7,30,13:46:00,64,,,I,0,0,-1.69854152072558,FALSE
2018100705,3465,(13:41) (Shotgun) B.Bortles pass short left to J.O'Shaughnessy to KC 35 for 11 yards (Te.Smith).,4,4,10,JAX,play_type_pass,KC,46,SHOTGUN,"1 RB, 1 TE, 3 WR",5,4,"3 DL, 3 LB, 5 DB",TRADITIONAL,7,30,13:41:00,64,,,C,11,11,3.60952847050357,FALSE
2018100705,3489,"(13:11) (No Huddle, Shotgun) B.Bortles sacked at KC 40 for -5 yards (Te.Smith).",4,1,10,JAX,play_type_sack,KC,35,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"3 DL, 3 LB, 5 DB",TRADITIONAL,7,30,13:11:00,75,,,S,-5,-5,-0.649268581734117,FALSE
2018100705,3508,"(12:39) (No Huddle, Shotgun) B.Bortles pass short left to T.Yeldon to KC 26 for 14 yards (A.Hitchens).",4,2,15,JAX,play_type_pass,KC,40,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"3 DL, 3 LB, 5 DB",SCRAMBLE_ROLLOUT_LEFT,7,30,12:39:00,70,,,C,14,14,0.386944889069372,FALSE
2018100705,3553,"(11:38) (No Huddle, Shotgun) B.Bortles pass deep middle intended for J.O'Shaughnessy INTERCEPTED by J.Lucas [D.Ford] at KC 1. J.Lucas to 50 for 49 yards (A.Cann).",4,1,10,JAX,play_type_pass,KC,22,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB",TRADITIONAL,7,30,11:38:00,88,,,IN,0,0,-6.93992104863554,FALSE
2018100705,3600,(10:37) (Shotgun) P.Mahomes pass short left to S.Watkins to JAX 42 for 7 yards (A.Bouye).,4,2,9,KC,play_type_pass,JAX,49,SHOTGUN,"1 RB, 2 TE, 2 WR",6,4,"4 DL, 2 LB, 5 DB",TRADITIONAL,7,30,10:37:00,59,,,C,7,7,-0.224951840027252,FALSE
2018100705,3641,(9:57) P.Mahomes pass short middle intended for D.Robinson INTERCEPTED by A.Bouye at JAX 33. A.Bouye pushed ob at JAX 42 for 9 yards (E.Fisher).,4,3,2,KC,play_type_pass,JAX,42,SINGLEBACK,"1 RB, 2 TE, 2 WR",7,3,"4 DL, 2 LB, 5 DB",TRADITIONAL,7,30,09:57:00,52,,,IN,0,0,-4.2904900986702,FALSE
2018100705,3672,(9:48) (Shotgun) B.Bortles pass short middle to N.Paul to JAX 44 for 2 yards (K.Fuller).,4,1,10,JAX,play_type_pass,JAX,42,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"3 DL, 3 LB, 5 DB",TRADITIONAL,7,30,09:48:00,52,,,C,2,2,-0.329849721294873,FALSE
2018100705,3697,"(9:20) (No Huddle, Shotgun) B.Bortles pass incomplete deep left to D.Moncrief.",4,2,8,JAX,play_type_pass,JAX,44,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"3 DL, 3 LB, 5 DB",TRADITIONAL,7,30,09:20:00,54,,,I,0,0,-0.833517620902706,FALSE
2018100705,3719,(9:16) (Shotgun) B.Bortles pass short right to N.Paul to KC 49 for 7 yards (Te.Smith; A.Hitchens). KC-D.Ford was injured during the play.,4,3,8,JAX,play_type_pass,JAX,44,SHOTGUN,"1 RB, 1 TE, 3 WR",5,4,"3 DL, 3 LB, 5 DB",TRADITIONAL,7,30,09:16:00,54,,,C,7,7,-1.1242645808748,FALSE
2018100705,3768,"(8:24) (No Huddle, Shotgun) B.Bortles pass incomplete short right to K.Cole.",4,1,10,JAX,play_type_pass,KC,47,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"3 DL, 3 LB, 5 DB",TRADITIONAL,7,30,08:24:00,63,,,I,0,0,-0.408704896792238,FALSE
2018100705,3790,(8:20) (Shotgun) B.Bortles sacked at JAX 48 for -5 yards (X.Williams).,4,2,10,JAX,play_type_sack,KC,47,SHOTGUN,"1 RB, 1 TE, 3 WR",5,3,"3 DL, 3 LB, 5 DB",TRADITIONAL,7,30,08:20:00,63,,,S,-5,-5,-1.14970711105695,FALSE
2018100705,3809,"(7:46) (Shotgun) B.Bortles sacked at JAX 43 for -5 yards (A.Bailey). PENALTY on KC-D.Ford, Disqualification, 15 yards, enforced at JAX 43.",4,3,15,JAX,play_type_sack,JAX,48,SHOTGUN,"1 RB, 1 TE, 3 WR",5,4,"3 DL, 3 LB, 5 DB",TRADITIONAL,7,30,07:46:00,58,DSQd,KC 55,S,-5,10,1.8654748639518,FALSE
2018100705,3839,(7:33) (Shotgun) B.Bortles pass incomplete short right to T.Bohanon.,4,1,10,JAX,play_type_pass,KC,42,SHOTGUN,"1 RB, 1 TE, 3 WR",5,4,"3 DL, 3 LB, 5 DB",TRADITIONAL,7,30,07:33:00,68,,,I,0,0,-0.367525404930942,FALSE
2018100705,3861,(7:28) (Shotgun) B.Bortles pass incomplete deep middle to D.Moncrief (S.Nelson).,4,2,10,JAX,play_type_pass,KC,42,SHOTGUN,"1 RB, 1 TE, 3 WR",5,4,"3 DL, 3 LB, 5 DB",TRADITIONAL,7,30,07:28:00,68,,,I,0,0,-0.712990757841869,FALSE
2018100705,3883,(7:22) (Shotgun) B.Bortles pass short right to D.Moncrief to KC 29 for 13 yards (J.Lucas).,4,3,10,JAX,play_type_pass,KC,42,SHOTGUN,"1 RB, 1 TE, 3 WR",5,4,"3 DL, 3 LB, 5 DB",TRADITIONAL,7,30,07:22:00,68,,,C,13,13,1.79542172506981,FALSE
2018100705,3907,"(6:57) (No Huddle, Shotgun) B.Bortles pass short middle to T.Yeldon to KC 23 for 6 yards (Te.Smith) [B.Speaks].",4,1,10,JAX,play_type_pass,KC,29,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"3 DL, 3 LB, 5 DB",TRADITIONAL,7,30,06:57:00,81,,,C,6,6,0.137499855056259,FALSE
2018100705,3931,"(6:32) (No Huddle, Shotgun) B.Bortles pass short right to D.Westbrook to KC 21 for 2 yards (R.Parker).",4,2,4,JAX,play_type_pass,KC,23,SHOTGUN,"1 RB, 1 TE, 3 WR",5,5,"3 DL, 3 LB, 5 DB",TRADITIONAL,7,30,06:32:00,87,,,C,2,2,-0.299782152778109,FALSE
2018100705,3955,"(6:01) (No Huddle, Shotgun) B.Bortles pass incomplete deep right to J.O'Shaughnessy.",4,3,2,JAX,play_type_pass,KC,21,SHOTGUN,"1 RB, 1 TE, 3 WR",5,4,"3 DL, 3 LB, 5 DB",TRADITIONAL,7,30,06:01:00,89,,,I,0,0,-1.03218655054783,FALSE
2018100705,4039,(5:46) (Shotgun) B.Bortles pass short left to J.O'Shaughnessy pushed ob at KC 41 for 11 yards (A.Hitchens).,4,1,10,JAX,play_type_pass,JAX,48,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"3 DL, 3 LB, 5 DB",TRADITIONAL,14,30,05:46:00,58,,,C,11,11,0.66943642310727,FALSE
2018100705,4074,"(5:17) (Shotgun) B.Bortles pass short left to N.Paul to KC 22 for 19 yards (J.Lucas) [B.Speaks]. PENALTY on KC-B.Speaks, Roughing the Passer, 11 yards, enforced at KC 22.",4,1,10,JAX,play_type_pass,KC,41,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"3 DL, 3 LB, 5 DB",TRADITIONAL,14,30,05:17:00,69,RPS,KC 57,C,19,30,1.83767557045425,FALSE
2018100705,4109,(4:54) (Shotgun) B.Bortles pass incomplete short right to N.Paul.,4,1,10,JAX,play_type_pass,KC,11,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"3 DL, 3 LB, 5 DB",SCRAMBLE_ROLLOUT_RIGHT,14,30,04:54:00,99,,,I,0,0,-0.170948651174452,FALSE
2018100705,4131,(4:46) (Shotgun) B.Bortles pass incomplete short right to D.Moncrief.,4,2,10,JAX,play_type_pass,KC,11,SHOTGUN,"1 RB, 1 TE, 3 WR",6,3,"3 DL, 3 LB, 5 DB",TRADITIONAL,14,30,04:46:00,99,,,I,0,0,-0.383268070155316,FALSE
2018100705,4165,(4:41) (Shotgun) B.Bortles pass incomplete short left to K.Cole [B.Speaks].,4,3,10,JAX,play_type_pass,KC,11,EMPTY,"1 RB, 1 TE, 3 WR",4,4,"3 DL, 3 LB, 5 DB",TRADITIONAL,14,30,04:41:00,99,,,I,0,0,-0.956187953379948,FALSE
2018100705,4187,(4:37) (Shotgun) B.Bortles pass short left to K.Cole to KC 2 for 9 yards (J.Lucas; K.Fuller).,4,4,10,JAX,play_type_pass,KC,11,SHOTGUN,"1 RB, 1 TE, 3 WR",5,4,"3 DL, 3 LB, 5 DB",SCRAMBLE_ROLLOUT_LEFT,14,30,04:37:00,99,,,C,9,9,-2.87015843733535,FALSE
2018100705,4543,(1:02) (Shotgun) B.Bortles pass short left to T.Yeldon ran ob at JAX 13 for 4 yards.,4,1,10,JAX,play_type_pass,JAX,9,SHOTGUN,"1 RB, 1 TE, 3 WR",4,4,"3 DL, 3 LB, 5 DB",TRADITIONAL,14,30,01:02:00,19,,,C,4,4,-0.00255706980853981,FALSE
2018100705,4572,(:56) (Shotgun) B.Bortles pass short middle to T.Yeldon to JAX 26 for 13 yards (K.Fuller).,4,2,6,JAX,play_type_pass,JAX,13,SHOTGUN,"1 RB, 1 TE, 3 WR",4,4,"3 DL, 3 LB, 5 DB",TRADITIONAL,14,30,00:56:00,23,,,C,13,13,0.521474707221959,FALSE
2018100705,4596,"(:32) (No Huddle, Shotgun) B.Bortles pass deep left to D.Moncrief ran ob at KC 49 for 25 yards.",4,1,10,JAX,play_type_pass,JAX,26,SHOTGUN,"1 RB, 1 TE, 3 WR",4,4,"3 DL, 3 LB, 5 DB",SCRAMBLE_ROLLOUT_LEFT,14,30,00:32:00,36,,,C,25,25,0.622406863262439,FALSE
2018100705,4625,(:23) (Shotgun) B.Bortles pass deep left to K.Cole ran ob at KC 26 for 23 yards.,4,1,10,JAX,play_type_pass,KC,49,SHOTGUN,"1 RB, 1 TE, 3 WR",4,4,"3 DL, 3 LB, 5 DB",TRADITIONAL,14,30,00:23:00,61,,,C,23,23,1.29140523373339,FALSE
2018100705,4654,(:17) (Shotgun) B.Bortles pass short right to N.Paul pushed ob at KC 14 for 12 yards (K.Fuller).,4,1,10,JAX,play_type_pass,KC,26,SHOTGUN,"1 RB, 1 TE, 3 WR",4,4,"3 DL, 3 LB, 5 DB",SCRAMBLE_ROLLOUT_RIGHT,14,30,00:17:00,84,,,C,12,12,0.709517181381134,FALSE
2018100705,4683,(:09) (Shotgun) B.Bortles pass deep right intended for D.Chark INTERCEPTED by O.Scandrick at KC -4. Touchback.,4,1,10,JAX,play_type_pass,KC,14,SHOTGUN,"1 RB, 1 TE, 3 WR",4,4,"3 DL, 3 LB, 5 DB",TRADITIONAL,14,30,00:09:00,96,,,IN,0,0,-4.23716951847968,FALSE
2018100704,60,(14:54) (Shotgun) M.Stafford pass incomplete short left to M.Jones (J.Jackson).,1,1,10,DET,play_type_pass,DET,29,SHOTGUN,"1 RB, 1 TE, 3 WR",7,4,"2 DL, 4 LB, 5 DB",TRADITIONAL,0,0,14:54:00,39,,,I,0,0,-0.543626617540714,FALSE
2018100704,108,(14:10) M.Stafford pass short right to K.Johnson to DET 48 for 3 yards (B.Martinez).,1,1,10,DET,play_type_pass,DET,45,I_FORM,"1 RB, 1 TE, 3 WR",6,4,"2 DL, 4 LB, 5 DB",TRADITIONAL,0,0,14:10:00,55,,,C,3,3,-0.293215354815787,FALSE
2018100704,201,(11:29) (Shotgun) M.Stafford pass incomplete deep right to T.Riddick.,1,2,11,DET,play_type_pass,GB,46,EMPTY,"1 RB, 1 TE, 3 WR",5,4,"2 DL, 4 LB, 5 DB",TRADITIONAL,0,0,11:29:00,64,,,I,0,0,-0.829819011877498,FALSE
2018100704,545,(8:48) A.Rodgers pass incomplete short right to J.Graham.,1,1,10,GB,play_type_pass,GB,38,SINGLEBACK,"1 RB, 2 TE, 2 WR",6,4,"2 DL, 4 LB, 5 DB",DESIGNED_ROLLOUT_RIGHT,0,7,08:48:00,72,,,I,0,0,-0.52442241729541,FALSE
2018100704,692,(6:03) (Shotgun) A.Rodgers pass deep middle to E.St. Brown to DET 40 for 17 yards (T.Tabor).,1,2,16,GB,play_type_pass,GB,43,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"2 DL, 4 LB, 5 DB",TRADITIONAL,0,7,06:03:00,67,,,C,17,17,1.58578608373129,FALSE
2018100704,716,(5:30) (Shotgun) A.Rodgers pass short left to L.Kendricks pushed ob at DET 33 for 7 yards (Q.Diggs).,1,1,10,GB,play_type_pass,DET,40,SHOTGUN,"1 RB, 2 TE, 2 WR",6,4,"2 DL, 4 LB, 5 DB",TRADITIONAL,0,7,05:30:00,50,,,C,7,7,0.0577737374579592,FALSE
2018100704,745,(4:53) (Shotgun) A.Rodgers pass short right to A.Jones to DET 26 for 7 yards (G.Quin).,1,2,3,GB,play_type_pass,DET,33,SHOTGUN,"1 RB, 2 TE, 2 WR",6,4,"2 DL, 4 LB, 5 DB",TRADITIONAL,0,7,04:53:00,43,,,C,7,7,0.66579328249043,FALSE
2018100704,790,(3:37) A.Rodgers pass incomplete short right to J.Williams (J.Davis).,1,2,7,GB,play_type_pass,DET,23,SINGLEBACK,"1 RB, 1 TE, 3 WR",6,5,"2 DL, 4 LB, 5 DB",TRADITIONAL,0,7,03:37:00,33,,,I,0,0,-0.466689307180778,FALSE
